stamp,gnss_x,gnss_y,gnss_z,gnss_roll,gnss_pitch,gnss_yaw,gnss_map_vx,gnss_map_vy,gnss_map_vz,gnss_base_vx,gnss_base_vy,gnss_base_vz,gnss_status,gnss_fsm_status,gnss_original_status
1716181367.727507,1030.554587,565.147992,-0.006060,0.023526,-0.001093,0.002797,0.380618,0.004859,0.002800,0.380441,0.006662,0.011033,1,1,1
1716181367.927497,1030.631529,565.148665,-0.006007,0.023656,-0.001028,0.002561,0.374504,-0.006927,0.000500,0.374427,-0.005113,0.008900,1,1,1
1716181368.127536,1030.712147,565.147594,-0.006081,0.023340,-0.001221,0.002112,0.424612,0.004999,0.003600,0.424402,0.007311,0.012734,1,1,1
1716181368.327529,1030.806834,565.148267,-0.007038,0.022823,-0.000994,0.001842,0.524303,-0.012114,0.002200,0.524181,-0.009163,0.014015,1,1,1
1716181368.527560,1030.920966,565.141250,-0.007062,0.022638,-0.001120,0.001507,0.646354,0.003224,0.008000,0.645995,0.007190,0.022063,1,1,1
1716181368.727554,1031.061048,565.135624,-0.007097,0.022622,-0.001108,0.001183,0.771886,-0.025723,0.011600,0.771577,-0.020682,0.029064,1,1,1
1716181368.927544,1031.226507,565.128746,-0.006788,0.022964,-0.001049,0.000948,0.888116,-0.008591,-0.003400,0.888010,-0.002965,0.016280,1,1,1
1716181369.127644,1031.416675,565.124728,-0.007493,0.022567,-0.000893,0.000663,1.011542,-0.016295,-0.010400,1.011605,-0.009737,0.012311,1,1,1
1716181369.327629,1031.630445,565.121115,-0.007530,0.022449,-0.000959,0.000763,1.132966,-0.021878,-0.013200,1.133093,-0.014680,0.012245,1,1,1
1716181369.527609,1031.863052,565.114647,-0.006841,0.022898,-0.001064,0.000365,1.264210,-0.030219,0.015900,1.263722,-0.020997,0.044277,1,1,1
1716181369.727627,1032.118626,565.108719,-0.006245,0.023493,-0.000999,0.000224,1.344003,-0.045765,-0.017700,1.344339,-0.036563,0.012909,1,1,1
1716181369.927613,1032.383238,565.101239,-0.005361,0.024338,-0.000929,-0.000006,1.335548,-0.025917,0.016100,1.335007,-0.015669,0.046148,1,0,1
1716181370.127611,1032.641249,565.097300,-0.005385,0.024138,-0.001066,-0.000178,1.255528,-0.019124,-0.008300,1.255509,-0.009844,0.019652,1,0,1
1716181370.327600,1032.888534,565.090559,-0.006286,0.023300,-0.001119,0.000251,1.226316,-0.037620,0.009500,1.226032,-0.028665,0.037165,1,0,1
1716181370.527584,1033.129392,565.071950,-0.005682,0.023607,-0.001277,-0.000378,1.220386,-0.036261,0.020800,1.219871,-0.026317,0.048098,1,0,1
1716181370.727578,1033.369090,565.052075,-0.004631,0.023788,-0.001822,-0.000623,1.201532,-0.050640,-0.006900,1.201751,-0.041209,0.019691,1,0,1
1716181370.951562,1033.633110,565.030290,-0.005030,0.023690,-0.001638,-0.001470,1.183968,-0.038730,0.034900,1.183226,-0.027451,0.061007,1,0,1
1716181371.151686,1033.866436,565.020086,-0.004424,0.024396,-0.001493,-0.001428,1.164294,-0.047044,-0.024500,1.164900,-0.037396,0.001617,1,0,1
1716181371.351681,1034.095508,565.015363,-0.004473,0.024440,-0.001428,-0.001225,1.140774,-0.035521,0.038900,1.139910,-0.024775,0.064280,0,0,0
1716181371.551694,1034.318879,565.013650,-0.004394,0.024052,-0.001775,-0.001179,1.096369,-0.039847,-0.024100,1.096918,-0.031060,0.000070,0,0,0
1716181371.751669,1034.534498,565.011489,-0.003708,0.023997,-0.002263,-0.001130,1.071116,-0.040479,0.037900,1.070381,-0.030492,0.060996,0,0,0
1716181371.951652,1034.742604,565.009404,-0.003801,0.023771,-0.002375,-0.001345,1.027882,-0.036152,-0.008400,1.028096,-0.027417,0.013593,0,0,0
1716181372.151654,1034.946904,565.004119,-0.003757,0.023800,-0.002382,-0.002252,1.008468,-0.035399,0.024700,1.008019,-0.025135,0.046233,0,0,0
1716181372.351643,1035.147706,565.001489,-0.003933,0.023757,-0.002300,-0.002944,0.981223,-0.026025,-0.016000,0.981552,-0.016307,0.004834,0,0,0
1716181372.551625,1035.346709,565.003684,-0.003683,0.024144,-0.002167,-0.003488,0.969934,-0.029631,0.024900,0.969453,-0.018522,0.045693,0,0,0
1716181372.751611,1035.539971,565.005828,-0.004541,0.023711,-0.001940,-0.003878,0.938739,-0.042829,-0.000500,0.938944,-0.032291,0.020167,0,0,0
1716181372.951596,1035.728153,565.006683,-0.004380,0.023869,-0.001924,-0.003874,0.918112,-0.028623,0.025000,0.917629,-0.017721,0.044903,0,0,0
1716181373.151602,1035.909427,565.005033,-0.004792,0.023544,-0.001904,-0.003844,0.887330,-0.028319,-0.002600,0.887437,-0.018441,0.016676,0,0,0
1716181373.351596,1036.090218,565.002352,-0.005042,0.023305,-0.001923,-0.003705,0.877500,-0.020854,0.006000,0.877347,-0.011011,0.024871,0,0,0
1716181373.551584,1036.270231,565.001781,-0.005217,0.023063,-0.001995,-0.003620,0.850467,-0.013379,-0.001700,0.850407,-0.004089,0.016372,0,0,0
1716181373.751582,1036.445046,565.000578,-0.005176,0.023349,-0.001803,-0.003720,0.830840,-0.024242,0.004400,0.830767,-0.014935,0.022473,0,0,0
1716181373.951571,1036.615285,564.999289,-0.005250,0.023226,-0.001848,-0.003727,0.804978,-0.021629,0.006100,0.804850,-0.012566,0.023527,0,0,0
1716181374.151591,1036.777123,564.997120,-0.005496,0.023039,-0.001831,-0.003745,0.797080,-0.022032,0.001600,0.797055,-0.013146,0.018883,0,0,0
1716181374.351582,1036.930191,564.997055,-0.004885,0.023334,-0.002003,-0.003591,0.769101,-0.024696,-0.009100,0.769337,-0.016489,0.007538,0,0,0
1716181374.551571,1037.059848,565.000750,-0.004642,0.023485,-0.002046,-0.003613,0.600585,-0.013074,-0.009500,0.600755,-0.006711,0.003324,0,0,0
1716181374.751557,1037.156336,565.003684,-0.003797,0.023655,-0.002466,-0.003425,0.442743,-0.009960,-0.016700,0.443072,-0.005586,-0.007417,0,0,0
1716181374.951556,1037.217223,565.007936,-0.003958,0.023798,-0.002252,-0.003448,0.287505,-0.014976,0.003700,0.287504,-0.011783,0.009986,0,0,0
1716181375.151570,1037.265877,565.007921,-0.003633,0.024018,-0.002296,-0.003359,0.239778,-0.011637,0.007900,0.239667,-0.008880,0.013112,0,0,0
1716181375.351568,1037.315505,565.007018,-0.003808,0.023984,-0.002208,-0.003379,0.236216,-0.008938,0.006400,0.236109,-0.006251,0.011495,0,0,0
1716181375.551552,1037.373820,565.004217,-0.003642,0.023977,-0.002322,-0.003114,0.282826,-0.008121,0.001600,0.282798,-0.005124,0.007611,0,0,0
1716181375.751538,1037.438436,565.002530,-0.003378,0.024143,-0.002366,-0.003085,0.290213,-0.007727,-0.003500,0.290285,-0.004784,0.002645,0,0,0
1716181375.951527,1037.501386,565.000455,-0.003242,0.024234,-0.002385,-0.002956,0.283772,-0.011496,-0.008400,0.283984,-0.008775,-0.002298,0,0,0
1716181376.151522,1037.565729,564.998383,-0.003069,0.024307,-0.002442,-0.002951,0.340727,-0.006973,-0.000300,0.340712,-0.003475,0.006838,0,0,0
1716181376.351509,1037.636947,565.001932,-0.003224,0.024161,-0.002452,-0.003038,0.347505,-0.003335,0.000100,0.347444,0.000272,0.007283,0,0,0
1716181376.551497,1037.719284,565.009172,-0.002874,0.024582,-0.002359,-0.003174,0.425281,-0.018095,0.007400,0.425195,-0.013439,0.016571,0,0,0
1716181376.751486,1037.820333,565.016421,-0.002571,0.024691,-0.002473,-0.003458,0.528130,0.000295,-0.005900,0.528109,0.005848,0.004872,0,0,0
1716181376.951474,1037.944247,565.023394,-0.002094,0.024872,-0.002644,-0.003551,0.662541,-0.008477,-0.012600,0.662712,-0.001579,0.001021,0,0,0
1716181377.151481,1038.089770,565.025893,-0.002452,0.025015,-0.002303,-0.003543,0.798081,0.005114,0.000800,0.797795,0.013812,0.017089,0,0,0
1716181377.351479,1038.257190,565.026189,-0.002331,0.025041,-0.002362,-0.003354,0.913841,-0.014306,0.026500,0.913191,-0.003876,0.045594,0,0,0
1716181377.551466,1038.447671,565.026271,-0.002977,0.024370,-0.002454,-0.003609,1.032043,-0.007083,0.016000,1.031509,0.004598,0.037240,0,0,0
1716181377.751485,1038.654678,565.026010,-0.003043,0.024004,-0.002690,-0.003739,1.051708,-0.015972,-0.002500,1.051649,-0.004389,0.019112,0,0,0
1716181377.951488,1038.860427,565.025007,-0.002656,0.024143,-0.002835,-0.003979,1.046636,0.007589,-0.034100,1.046969,0.018596,-0.013301,0,0,0
1716181378.151544,1039.080494,565.024543,-0.002781,0.024066,-0.002812,-0.003954,1.150492,-0.009839,0.005200,1.150187,0.003263,0.028508,0,0,0
1716181378.351540,1039.308580,565.023419,-0.001662,0.024973,-0.002849,-0.004320,1.127333,-0.027928,0.020800,1.126920,-0.014279,0.044042,0,0,0
1716181378.551533,1039.529765,565.023420,-0.000957,0.025706,-0.002747,-0.004389,1.082145,-0.006318,-0.000900,1.081941,0.006333,0.021017,0,0,0
1716181378.751529,1039.740756,565.023233,-0.000862,0.025836,-0.002710,-0.004460,1.029412,-0.000698,-0.002900,1.029199,0.011354,0.017849,0,0,0
1716181378.951530,1039.943484,565.021812,-0.000915,0.025529,-0.002910,-0.004432,0.999561,-0.014421,0.005500,0.999344,-0.002533,0.025798,0,0,0
1716181379.151564,1040.151911,565.021535,-0.002282,0.024418,-0.002868,-0.004268,1.090134,0.009054,-0.008200,1.089909,0.021485,0.013375,0,0,0
1716181379.351563,1040.372426,565.022112,-0.002920,0.024025,-0.002754,-0.003834,1.104035,-0.018813,0.007600,1.103789,-0.006305,0.030259,0,0,0
1716181379.551567,1040.593050,565.021357,-0.003227,0.024045,-0.002539,-0.003390,1.097896,-0.023028,0.004300,1.097753,-0.011148,0.027186,0,0,0
1716181379.751558,1040.811395,565.020929,-0.003731,0.023759,-0.002429,-0.003152,1.075403,-0.000324,-0.016000,1.075453,0.010574,0.006017,0,0,0
1716181379.951541,1041.026036,565.019278,-0.003995,0.023782,-0.002240,-0.002884,1.062661,-0.016433,0.007500,1.062382,-0.005388,0.029836,0,0,0
1716181380.151558,1041.236082,565.018495,-0.004718,0.022942,-0.002411,-0.002616,1.042776,-0.017728,0.011000,1.042446,-0.007095,0.032770,0,0,0
1716181380.351566,1041.436777,565.013321,-0.004635,0.022695,-0.002653,-0.002351,1.020165,-0.007541,-0.002600,1.020031,0.002280,0.018237,0,0,0
1716181380.551556,1041.628799,565.004313,-0.003676,0.023011,-0.003036,-0.002177,0.980527,-0.018192,-0.003700,0.980528,-0.008957,0.016211,0,0,0
1716181380.751544,1041.814701,564.995736,-0.004138,0.022825,-0.002877,-0.002487,0.947236,-0.010658,0.009500,0.946908,-0.001144,0.028712,0,0,0
1716181380.951556,1041.995325,564.987039,-0.005261,0.022113,-0.002690,-0.002489,0.928706,-0.033975,0.023300,0.928314,-0.024333,0.042818,0,0,0
1716181381.151559,1042.175903,564.982702,-0.005538,0.021983,-0.002609,-0.002335,0.905030,-0.020337,0.007400,0.904837,-0.011418,0.026219,0,0,0
1716181381.351548,1042.353300,564.985261,-0.004950,0.022480,-0.002612,-0.002104,0.883388,-0.012701,0.011400,0.883047,-0.004107,0.029617,0,0,0
1716181381.551559,1042.526424,564.990196,-0.004294,0.022952,-0.002679,-0.002078,0.867650,-0.012369,0.008200,0.867377,-0.004016,0.026039,0,0,0
1716181381.751570,1042.696955,564.995004,-0.004456,0.022567,-0.002867,-0.002076,0.848677,-0.008960,0.016600,0.848213,-0.000605,0.033810,0,0,0
1716181381.951563,1042.864068,565.000118,-0.004954,0.022138,-0.002871,-0.002160,0.826611,-0.015240,0.015100,0.826240,-0.007060,0.032000,0,0,0
1716181382.151563,1043.029098,565.001042,-0.005070,0.022079,-0.002840,-0.002128,0.820279,-0.014378,0.016500,0.819872,-0.006254,0.033278,0,0,0
1716181382.351559,1043.196279,564.995221,-0.005144,0.021686,-0.003092,-0.002124,0.808190,-0.012016,0.005700,0.807990,-0.004254,0.021981,0,0,0
1716181382.551545,1043.362116,564.986466,-0.005604,0.021417,-0.002998,-0.002196,0.786840,-0.009436,0.012800,0.786477,-0.001668,0.028669,0,0,0
1716181382.751618,1043.523592,564.978008,-0.006046,0.021157,-0.002909,-0.002308,0.769704,-0.008797,0.008700,0.769420,-0.001193,0.024281,0,0,0
1716181382.951608,1043.681943,564.969488,-0.006427,0.020940,-0.002827,-0.002403,0.765483,-0.013819,0.019400,0.765028,-0.005960,0.035057,0,0,0
1716181383.151621,1043.848064,564.965774,-0.006383,0.020992,-0.002816,-0.002377,0.872063,-0.017543,0.020000,0.871603,-0.008655,0.037886,0,0,0
1716181383.351620,1044.019439,564.961593,-0.006049,0.021125,-0.002932,-0.002431,0.886864,-0.015009,0.022200,0.886337,-0.005883,0.040228,0,0,0
1716181383.551611,1044.198716,564.957364,-0.005745,0.021557,-0.002799,-0.002487,0.996595,-0.016301,0.018100,0.996131,-0.006125,0.038486,0,0,0
1716181383.751599,1044.396035,564.953204,-0.005321,0.021983,-0.002750,-0.002612,1.031324,-0.008469,0.014400,1.030850,0.002102,0.035367,0,0,0
1716181383.951613,1044.591361,564.949205,-0.004428,0.022889,-0.002639,-0.002634,1.003927,-0.003531,0.018700,1.003321,0.006899,0.039115,0,0,0
1716181384.151602,1044.786616,564.947569,-0.004410,0.022959,-0.002598,-0.002616,0.972762,-0.013140,0.028900,0.972045,-0.002800,0.048941,0,0,0
1716181384.351589,1044.978599,564.948694,-0.005149,0.022286,-0.002631,-0.002508,0.925993,-0.012764,0.013400,0.925603,-0.003351,0.032454,0,0,0
1716181384.551573,1045.151705,564.948950,-0.004913,0.022572,-0.002566,-0.002401,0.773375,-0.011062,0.016100,0.772950,-0.003169,0.032075,0,0,0
1716181384.751564,1045.297543,564.951202,-0.005696,0.021921,-0.002554,-0.002247,0.693764,-0.010322,0.009600,0.693485,-0.003462,0.023947,0,0,0
1716181384.951550,1045.436959,564.952250,-0.005501,0.022157,-0.002501,-0.002250,0.682403,-0.012203,0.014800,0.682035,-0.005332,0.028993,0,0,0
1716181385.151552,1045.591065,564.951132,-0.005097,0.022379,-0.002594,-0.002301,0.854241,-0.013779,0.028400,0.853568,-0.004913,0.046052,0,0,0
1716181385.351576,1045.773106,564.941610,-0.005519,0.022188,-0.002465,-0.002293,0.886416,-0.016234,0.032400,0.885670,-0.006980,0.050871,0,0,0
1716181385.567619,1045.970973,564.924901,-0.004061,0.023315,-0.002553,-0.002257,0.855382,-0.017112,0.013200,0.855050,-0.008599,0.031006,0,0,0
1716181385.767647,1046.146551,564.910117,-0.003666,0.023825,-0.002421,-0.002176,0.820195,-0.017263,0.004700,0.820045,-0.009346,0.021915,0,0,0
1716181385.967655,1046.315367,564.894722,-0.003446,0.024309,-0.002195,-0.002160,0.787887,-0.024461,0.002100,0.787859,-0.016919,0.019015,0,0,0
1716181386.167658,1046.472260,564.889635,-0.004226,0.023591,-0.002236,-0.002049,0.766165,-0.014591,0.005400,0.765984,-0.007267,0.021585,0,0,0
1716181386.367650,1046.621543,564.889769,-0.004497,0.023212,-0.002349,-0.002000,0.749000,-0.016620,-0.004800,0.749056,-0.009732,0.010994,0,0,0
1716181386.567640,1046.767654,564.890513,-0.004663,0.023177,-0.002268,-0.001777,0.743569,-0.019860,0.017000,0.743196,-0.012684,0.032810,0,0,0
1716181386.767626,1046.913160,564.891833,-0.005675,0.022547,-0.002090,-0.001740,0.740100,-0.014786,0.014500,0.739731,-0.007734,0.030245,0,0,0
1716181386.967621,1047.056268,564.892861,-0.006098,0.022268,-0.002028,-0.001680,0.726729,-0.022433,0.013200,0.726454,-0.015575,0.028880,0,0,0
1716181387.167619,1047.198779,564.890745,-0.005941,0.022569,-0.001901,-0.001856,0.704978,-0.019428,0.025000,0.704431,-0.012373,0.040246,0,0,0
1716181387.367631,1047.341385,564.889212,-0.006743,0.022205,-0.001656,-0.001760,0.696075,-0.018517,0.037000,0.695255,-0.011352,0.052197,0,0,0
1716181387.567623,1047.482675,564.887635,-0.006336,0.022670,-0.001567,-0.001802,0.685794,-0.026713,0.034500,0.685097,-0.019648,0.049735,0,0,0
1716181387.767629,1047.621652,564.885937,-0.005180,0.023457,-0.001718,-0.001676,0.670125,-0.020633,0.034400,0.669386,-0.013775,0.049077,0,0,0
1716181387.967808,1047.756975,564.884504,-0.005124,0.023552,-0.001681,-0.001756,0.651354,-0.010217,-0.001300,0.651296,-0.004311,0.012776,0,0,0
1716181388.167809,1047.885106,564.882047,-0.005570,0.023363,-0.001536,-0.001640,0.602537,-0.004249,-0.020300,0.602850,0.000701,-0.007303,0,0,0
1716181388.367805,1047.992365,564.880825,-0.006677,0.022740,-0.001292,-0.001702,0.474218,-0.010624,0.014300,0.473866,-0.005999,0.024793,0,0,0
1716181388.567844,1048.073351,564.880915,-0.006467,0.023107,-0.001149,-0.001705,0.340959,-0.014089,0.045800,0.339978,-0.009942,0.053527,0,0,0
1716181388.767858,1048.130133,564.881370,-0.006230,0.023069,-0.001331,-0.001775,0.252146,-0.005951,0.036000,0.251343,-0.002821,0.041563,0,0,0
1716181388.967843,1048.179033,564.881371,-0.006044,0.023069,-0.001452,-0.001744,0.239078,-0.000528,0.012900,0.238738,0.001944,0.018039,0,0,0
1716181389.167835,1048.225915,564.881258,-0.006370,0.022798,-0.001447,-0.001722,0.246640,0.000007,0.014000,0.246269,0.002563,0.019290,0,0,0
1716181389.367815,1048.283115,564.879611,-0.006426,0.022833,-0.001384,-0.001751,0.285012,-0.005490,0.013300,0.284692,-0.002590,0.019558,0,0,0
1716181389.567796,1048.346504,564.877282,-0.006260,0.023042,-0.001332,-0.001748,0.286154,-0.008823,0.021500,0.285682,-0.005722,0.027871,0,0,0
1716181389.767812,1048.408980,564.875316,-0.006663,0.022776,-0.001273,-0.001722,0.289722,-0.004558,0.024700,0.289141,-0.001366,0.031064,0,0,0
1716181389.967797,1048.471897,564.872756,-0.006987,0.022559,-0.001229,-0.001739,0.287552,-0.004933,0.021400,0.287046,-0.001834,0.027739,0,0,0
1716181390.167851,1048.531076,564.871707,-0.007240,0.022422,-0.001168,-0.001744,0.288679,-0.009599,0.019300,0.288258,-0.006537,0.025786,0,0,0
1716181390.367829,1048.589181,564.872806,-0.007915,0.021951,-0.001088,-0.001713,0.294149,-0.008398,0.018500,0.293731,-0.005322,0.025099,0,0,0
1716181390.567808,1048.647913,564.874830,-0.007833,0.021974,-0.001124,-0.001867,0.291685,-0.004639,0.015300,0.291307,-0.001611,0.021753,0,0,0
1716181390.767798,1048.705995,564.877242,-0.007971,0.021895,-0.001095,-0.002001,0.297438,0.001334,0.022800,0.296840,0.004616,0.029251,0,0,0
1716181390.967778,1048.763689,564.879862,-0.008491,0.021670,-0.000929,-0.002028,0.289696,-0.006305,0.016000,0.289314,-0.003236,0.022499,0,0,0
1716181391.167838,1048.822217,564.879766,-0.008273,0.021756,-0.001005,-0.002183,0.292400,-0.005096,0.022400,0.291867,-0.001818,0.028907,0,0,0
1716181391.367861,1048.877172,564.880776,-0.008752,0.021504,-0.000885,-0.002220,0.288881,-0.002593,0.026100,0.288241,0.000736,0.032507,0,0,0
1716181391.567831,1048.930021,564.882870,-0.008753,0.021582,-0.000825,-0.002316,0.296139,0.002585,0.020000,0.295583,0.005882,0.026475,0,0,0
1716181391.767839,1048.983591,564.884588,-0.008645,0.021619,-0.000867,-0.002363,0.296470,0.000610,0.011100,0.296132,0.003734,0.017617,0,0,0
1716181391.967813,1049.035896,564.886696,-0.009242,0.021335,-0.000696,-0.002382,0.281527,-0.002672,0.018100,0.281063,0.000459,0.024403,0,0,0
1716181392.167832,1049.092140,564.887204,-0.009044,0.021511,-0.000691,-0.002266,0.290403,-0.005330,0.020000,0.289918,-0.002102,0.026559,0,0,0
1716181392.367812,1049.148536,564.886976,-0.008604,0.021836,-0.000729,-0.002350,0.295182,0.001350,0.020900,0.294615,0.004674,0.027408,0,0,0
1716181392.567810,1049.203783,564.886456,-0.008647,0.021941,-0.000621,-0.002344,0.285222,-0.004113,0.014800,0.284842,-0.001017,0.021241,0,0,0
1716181392.767796,1049.260514,564.885334,-0.008310,0.022160,-0.000673,-0.002454,0.290904,-0.004811,0.007400,0.290696,-0.001787,0.013971,0,0,0
1716181392.967796,1049.316668,564.884797,-0.007842,0.022557,-0.000674,-0.002475,0.281601,-0.007673,0.012500,0.281309,-0.004617,0.018928,0,0,0
1716181393.167784,1049.372355,564.884272,-0.007662,0.022784,-0.000618,-0.002352,0.276903,-0.003995,0.016700,0.276482,-0.000922,0.022955,0,0,0
1716181393.367763,1049.423311,564.887225,-0.007670,0.022896,-0.000528,-0.002134,0.221285,0.001707,0.011600,0.220942,0.004075,0.016508,0,0,0
1716181393.567736,1049.461903,564.893344,-0.007587,0.022945,-0.000544,-0.001919,0.174113,0.001586,0.013700,0.173738,0.003516,0.017552,0,0,0
1716181393.767740,1049.494081,564.899212,-0.007603,0.022837,-0.000616,-0.001740,0.153139,0.002918,0.012600,0.152786,0.004599,0.015943,0,0,0
1716181393.967716,1049.523799,564.905235,-0.007627,0.022787,-0.000638,-0.001572,0.149034,0.005292,0.017100,0.148562,0.007011,0.020292,0,0,0
1716181394.167715,1049.555462,564.907615,-0.007619,0.022758,-0.000666,-0.001442,0.174096,0.007725,0.012800,0.173694,0.009547,0.016493,0,0,0
1716181394.367696,1049.601287,564.907742,-0.007693,0.022704,-0.000659,-0.001304,0.194362,0.005418,0.011200,0.194011,0.007356,0.015400,0,0,0
1716181394.567683,1049.657062,564.906602,-0.007874,0.022540,-0.000666,-0.001078,0.195313,0.003887,0.014700,0.194896,0.005866,0.018955,0,0,0
1716181394.767673,1049.707685,564.905409,-0.008047,0.022512,-0.000575,-0.000869,0.138631,0.004646,0.014700,0.138224,0.006116,0.017689,0,0,0
1716181394.967668,1049.742656,564.904438,-0.008018,0.022567,-0.000552,-0.000911,0.068452,0.008583,0.010100,0.068138,0.009375,0.011434,0,0,0
1716181395.167690,1049.757349,564.904907,-0.007903,0.022594,-0.000607,-0.000884,0.057475,0.004023,0.016600,0.057054,0.004868,0.017784,0,0,0
1716181395.367677,1049.764848,564.904367,-0.007733,0.022688,-0.000645,-0.000980,0.049308,0.004379,0.012500,0.048979,0.005071,0.013494,0,0,0
1716181395.567662,1049.765979,564.902648,-0.007560,0.022776,-0.000691,-0.000953,0.007340,0.002943,0.014100,0.006998,0.003322,0.014189,0,0,0
1716181395.767696,1049.758848,564.901055,-0.007524,0.022846,-0.000660,-0.000959,-0.015414,0.008184,0.013000,-0.015766,0.008348,0.012463,0,0,0
1716181395.967701,1049.753144,564.899381,-0.007440,0.022853,-0.000710,-0.000938,-0.000012,-0.000412,0.013700,-0.000316,-0.000101,0.013702,0,0,0
1716181396.167685,1049.750817,564.898972,-0.007400,0.022860,-0.000730,-0.000961,-0.003754,-0.000620,0.012600,-0.004031,-0.000365,0.012524,0,0,0
1716181396.367684,1049.750481,564.898577,-0.007476,0.022825,-0.000708,-0.000915,-0.009601,-0.000573,0.010300,-0.009824,-0.000419,0.010094,0,0,0
