stamp,optimized_pose_x,optimized_pose_y,optimized_pose_yaw
1716118704.099702,890.702195,505.074469,1.574400
1716118704.299717,890.671166,505.024387,1.582437
1716118704.499688,890.669788,505.077461,1.577408
1716118704.699642,890.669380,505.078925,1.571078
1716118705.099656,890.646806,505.041290,1.580183
1716118705.199665,890.603046,505.086122,1.589460
1716118705.399670,890.621712,505.023025,1.586083
1716118705.599703,890.657225,505.043606,1.584171
1716118705.799746,890.657552,505.006482,1.599911
1716118705.999768,890.668469,505.037004,1.575896
1716118706.199756,890.667491,505.022637,1.580955
1716118706.399689,890.613699,505.014291,1.582196
1716118706.599644,890.689531,505.066352,1.580750
1716118706.799637,890.690152,505.049896,1.573652
1716118706.999658,890.694176,505.031606,1.571039
1716118707.199677,890.720076,505.031249,1.580298
1716118707.299679,890.695799,505.008390,1.582432
1716118707.499663,890.694659,504.930709,1.566686
1716118707.699662,890.695029,505.053860,1.577139
1716118707.899675,890.661202,505.055818,1.585981
1716118708.099715,890.589753,505.000994,1.581093
1716118708.299737,890.586604,505.013869,1.575523
1716118708.499752,890.588296,505.000860,1.571138
1716118708.699754,890.622320,505.028884,1.552017
1716118708.899751,890.579365,505.086084,1.582787
1716118709.099737,890.678366,505.055670,1.598460
1716118709.299721,890.683146,505.088621,1.580433
1716118709.399715,890.539768,505.049651,1.582842
1716118709.599729,890.541940,505.023476,1.575204
1716118709.799722,890.661496,504.978177,1.574446
1716118709.999692,890.498082,505.033687,1.576478
1716118710.199701,890.497654,504.973668,1.577714
1716118710.399732,890.621234,505.039422,1.580091
1716118710.599771,890.656126,504.981753,1.577752
1716118710.799772,890.643878,505.007487,1.582134
1716118710.999737,890.555497,505.012692,1.592500
1716118711.199711,890.655390,505.052337,1.579922
1716118711.399684,890.538724,505.056329,1.582107
1716118711.499664,890.674012,505.054207,1.564119
1716118711.699667,890.665046,505.036324,1.582281
1716118711.899683,890.665429,505.048083,1.586908
1716118712.099705,890.670386,505.013447,1.577957
1716118712.299722,890.683687,505.047376,1.571308
1716118712.499741,890.603892,505.015635,1.601000
1716118712.699746,890.648410,505.004445,1.580991
1716118712.899758,890.638821,505.038967,1.590583
1716118713.099743,890.623703,504.951159,1.579234
1716118713.299714,890.621914,504.975376,1.577681
1716118713.499644,890.624052,505.018832,1.578079
1716118713.599623,890.683608,505.012129,1.576182
1716118713.799599,890.668810,504.966719,1.598537
1716118713.999620,890.636045,504.984039,1.581525
1716118714.199638,890.611445,505.025667,1.584558
1716118714.399660,890.646840,504.996638,1.609601
1716118714.599679,890.670455,505.047493,1.591791
1716118714.799698,890.660963,505.032181,1.576803
1716118714.999738,890.613209,504.994286,1.596491
1716118715.199781,890.692194,504.987297,1.571948
1716118715.399756,890.666668,505.012118,1.577572
1716118715.599724,890.665539,505.024228,1.576221
1716118715.699702,890.668638,505.041732,1.570449
1716118715.899658,890.687724,505.041585,1.575591
1716118716.099641,890.688092,505.050450,1.580586
1716118716.299638,890.665982,504.991088,1.595649
1716118716.499647,890.638387,505.029850,1.602536
1716118716.699663,890.572578,505.052326,1.585530
1716118716.899716,890.629033,505.039801,1.576515
1716118717.099771,890.607454,505.036296,1.587807
1716118717.299794,890.607222,505.050846,1.570562
1716118717.499745,890.639435,505.047196,1.583279
1716118717.699681,890.639833,505.052999,1.573568
1716118717.799653,890.505950,505.033718,1.542288
1716118717.999653,890.506379,505.071093,1.573130
1716118718.199664,890.616552,504.999289,1.582101
1716118720.499679,890.835090,505.278056,1.585476
1716118720.699685,890.708773,505.191400,1.594595
1716118720.899722,890.618603,505.103605,1.587248
1716118721.099763,890.728488,505.066806,1.573482
1716118721.299758,890.748980,505.121215,1.583638
1716118721.499744,890.646649,505.129633,1.597788
1716118721.699695,890.762090,505.126827,1.590968
1716118721.899664,890.701156,504.937751,1.538970
1716118721.999657,890.680712,505.037221,1.576738
1716118722.199672,890.681816,505.033022,1.578117
1716118722.399704,890.699503,505.009324,1.581100
1716118722.599697,890.608909,505.036162,1.580958
1716118722.799678,890.609725,505.034778,1.580053
1716118722.999664,890.609594,505.049278,1.575246
1716118723.199696,890.656189,504.976093,1.575990
1716118723.399743,890.696523,505.038813,1.575889
1716118723.599757,890.696474,505.033523,1.574112
1716118723.799707,890.698124,505.072039,1.578962
1716118723.999699,890.576607,505.053898,1.582732
1716118724.099702,890.579468,505.019412,1.583276
1716118724.299713,890.595269,505.040675,1.586136
1716118724.499714,890.589194,505.036326,1.579311
1716118724.699689,890.708421,505.033393,1.576577
1716118724.899683,890.710011,505.065160,1.570776
1716118725.099717,890.679032,505.045468,1.586484
1716118725.299739,890.675416,505.057579,1.598749
1716118725.499719,890.719481,505.055778,1.575776
1716118725.699709,890.733899,505.042863,1.576168
1716118725.899717,890.734222,505.057515,1.570677
1716118726.099741,890.604048,505.055880,1.571216
1716118726.199762,890.454436,505.049736,1.557315
1716118726.399748,890.452821,505.042825,1.575276
1716118726.599719,890.451124,505.020399,1.572285
1716118726.799678,890.412281,505.020923,1.578632
1716118726.999691,890.591281,505.016282,1.598915
1716118727.399725,890.602773,505.441019,1.599566
1716118729.299704,890.635664,505.129039,1.605589
1716118729.499697,890.550612,505.125481,1.593247
1716118729.699717,890.603296,505.134204,1.551289
1716118729.899748,890.887918,505.171830,1.562822
1716118730.099750,890.994247,505.199072,1.582118
1716118730.299751,890.833063,505.312287,1.593764
1716118730.599705,890.793978,505.397657,1.633083
1716118730.799681,890.788438,505.327769,1.564390
1716118730.999652,890.737691,505.514743,1.573466
1716118731.199658,890.524457,505.670133,1.585752
1716118731.399685,890.691033,505.731994,1.574190
1716118731.599688,890.723250,505.817534,1.573231
1716118731.799695,890.721639,505.853903,1.570436
1716118731.999724,890.616047,505.951550,1.588110
1716118732.199744,890.648915,505.947412,1.582142
1716118732.399751,890.560241,506.130011,1.611289
1716118732.499756,890.557880,506.362582,1.583309
1716118732.699764,890.549268,506.566660,1.574906
1716118733.099733,890.456174,507.080087,1.548719
1716118733.299707,890.443304,507.696381,1.588807
1716118733.499685,890.433722,508.188065,1.569307
1716119972.699747,884.959864,452.370662,1.328575
1716119972.899753,885.104330,452.809799,1.293357
1716119973.099716,885.241976,453.339594,1.293018
1716119973.499722,885.536934,454.293332,1.294780
1716119973.599725,885.656209,454.541791,1.267568
1716119973.799670,885.802515,454.999441,1.294134
1716119973.999669,885.995192,455.489927,1.287833
1716119974.199723,886.110522,456.034843,1.302335
1716119974.399742,886.249710,456.433981,1.285986
1716119974.599720,886.254139,456.891685,1.284500
1716119974.799727,886.393881,457.370403,1.293242
1716119974.999719,886.632248,457.955378,1.286260
1716119975.199717,886.773349,458.328202,1.291999
1716119975.399748,887.024799,458.813156,1.300393
1716119975.599728,887.163431,459.278268,1.294884
1716119975.699723,887.270228,459.546834,1.313361
1716119975.899724,887.389231,459.991998,1.299005
1716119976.099721,887.401750,460.520489,1.293341
1716119976.299688,887.560894,460.972277,1.304533
1716119976.499690,887.699327,461.418691,1.298315
1716119976.699727,887.913493,461.975853,1.312910
1716119976.899732,887.942201,462.464034,1.298643
1716119977.099691,888.058411,462.929369,1.312369
1716119977.299722,888.263689,463.398894,1.340936
1716119977.499749,888.451376,463.883638,1.327476
1716119977.699750,888.577203,464.324595,1.320796
1716119977.799749,888.641687,464.588538,1.317178
1716119977.999754,888.719507,465.069993,1.316842
1716119978.199717,888.899846,465.581991,1.335840
1716119978.399699,889.018143,466.041201,1.340805
1716119978.599699,889.105583,466.522207,1.342134
1716119978.799703,889.236587,467.066919,1.354222
1716119978.999702,889.353312,467.583262,1.355809
1716119979.199688,889.463221,468.092539,1.362083
1716119979.399723,889.598925,468.584148,1.376082
1716119979.599756,889.680832,469.071447,1.369749
1716119979.799736,889.875404,469.599808,1.394044
1716119979.899724,889.893245,469.801110,1.387172
1716119980.099671,889.976385,470.251926,1.391207
1716119980.299643,889.961675,470.772055,1.391090
1716119980.499655,890.046741,471.261184,1.401442
1716119980.699708,890.230260,471.748793,1.418933
1716119980.899720,890.344798,472.273817,1.430729
1716119981.099750,890.414114,472.774933,1.463624
1716119981.299731,890.460474,473.271486,1.454017
1716119983.999736,890.848462,480.005141,1.570381
1716119984.099731,890.846121,480.314883,1.588450
1716119984.299710,890.827191,480.860045,1.575351
1716119984.499712,890.821274,481.299868,1.601306
1716119984.699765,890.813811,481.865236,1.587722
1716119984.899786,890.800525,482.459073,1.596899
1716119985.099772,890.796544,483.086006,1.597031
1716119985.299687,890.788166,483.713393,1.595919
1716119985.499614,890.787158,484.374850,1.602796
1716119985.699637,890.784808,485.058646,1.581764
1716119985.899689,890.779873,485.792098,1.585647
1716119987.599653,890.493240,492.882458,1.592777
1716119987.799633,890.554453,493.626360,1.572578
1716119987.999657,890.425579,494.468931,1.567247
1716119988.199699,890.526621,495.277344,1.579948
1716119988.299699,890.546588,495.664424,1.589366
1716119988.499673,890.560677,496.497915,1.592261
1716119988.699672,890.647651,497.326698,1.580391
1716119988.899713,890.570524,498.178157,1.586185
1716119989.099727,890.486550,498.982640,1.564978
1716119989.299727,890.602397,499.731868,1.577398
1716119989.499731,890.533515,500.599106,1.597521
1716119989.699716,890.530888,501.421360,1.581206
1716119989.899688,890.598467,502.188012,1.574126
1716119990.099696,890.595992,502.937735,1.576323
1716119990.299741,890.553499,503.674166,1.581774
1716119990.399756,890.413513,504.030646,1.598275
1716119990.599764,890.535527,504.707124,1.586424
1716119990.799728,890.546572,505.349504,1.575480
1716119990.999675,890.578568,505.988220,1.579638
1716119991.199672,890.510569,506.551357,1.586250
1716119991.399677,890.592263,507.104307,1.615323
1716119991.599720,890.514444,507.591861,1.601381
1716119991.799752,890.514018,508.242061,1.570491
1716119991.999716,890.434051,508.737288,1.575855
1716119992.199701,890.435075,509.231145,1.561795
1716119992.399701,890.375090,509.709375,1.558248
1716119992.499714,890.354963,509.934575,1.552352
1716119992.699740,890.374601,510.396966,1.518534
1716119992.899739,890.393118,510.824482,1.518911
1716119993.299663,890.386147,511.740943,1.518992
1716119993.499695,890.429851,512.092417,1.484619
1716119993.699726,890.983789,512.461002,1.454807
1716119993.899729,890.701438,512.839570,1.449506
1716119994.099753,890.748571,513.225024,1.435144
1716119994.299731,890.778916,513.609914,1.411046
1716119994.499694,890.728422,513.960686,1.423536
1716119994.599688,890.762141,514.178599,1.371655
1716119994.799725,890.764101,514.480393,1.355974
1716119994.999765,890.837493,514.796959,1.321029
1716119995.199761,891.085169,515.304097,1.303943
1716119995.399715,891.260554,515.711226,1.269628
1716121331.799700,897.414777,304.639187,-3.124882
1716121331.999679,897.369344,304.703487,-3.126154
1716121332.199686,897.288887,304.686946,-3.127891
1716121332.299702,897.213224,304.679009,-3.134667
1716121332.499735,897.157701,304.706257,-3.126846
1716121332.699736,897.064300,304.684825,-3.124565
1716121332.899721,896.876175,304.687916,-3.127763
1716121333.099724,896.724725,304.683897,-3.118878
1716121333.299702,896.545234,304.666026,-3.113810
1716121333.499718,896.267429,304.674422,-3.129424
1716121333.699734,896.051101,304.610381,-3.129316
1716121333.899716,895.774004,304.661466,-3.131091
1716121334.099701,895.473845,304.669457,-3.129967
1716121334.299689,895.140952,304.643793,-3.118610
1716121334.399698,894.967556,304.634108,-3.129317
1716121334.599713,894.595666,304.642768,-3.127947
1716121334.799741,894.184289,304.635608,-3.111846
1716121334.999775,893.762786,304.619964,-3.127776
1716121335.199790,893.330353,304.608923,-3.130408
1716121335.399700,892.884834,304.601186,3.135870
1716121335.599647,892.441874,304.605058,3.137916
1716121335.799642,891.968896,304.614510,3.113747
1716121335.999647,891.539804,304.607835,3.089267
1716121336.199672,891.122091,304.616613,3.062525
1716121336.399691,890.745849,304.661203,3.035783
1716121336.499704,890.558169,304.693285,3.023017
1716121336.699695,890.149279,304.724854,2.981057
1716121336.899666,889.757898,304.798545,2.943298
1716121337.099657,889.316031,304.860697,2.901034
1716121337.299669,888.884758,304.987009,2.864059
1716121337.499704,888.583300,305.136202,2.830609
1716121337.699712,888.229004,305.200633,2.793748
1716121337.899676,887.846337,305.387265,2.752275
1716121338.099642,887.492041,305.643045,2.723481
1716121338.299691,887.145361,305.905858,2.691149
1716121338.499736,886.736659,306.024625,2.648604
1716121338.599739,886.587038,306.182729,2.632713
1716121338.799753,886.260238,306.255836,2.603873
1716121338.999734,885.926749,306.472377,2.556099
1716121339.199703,885.595613,306.649858,2.523281
1716121339.399746,885.287528,306.892983,2.481420
1716121339.599784,884.938528,307.131574,2.452422
1716121339.799668,884.628472,307.381882,2.418911
1716121339.999581,884.366483,307.653483,2.381567
1716121340.199581,884.075627,307.934982,2.339697
1716121340.399616,883.821529,308.276265,2.309647
1716121340.599674,883.567998,308.614897,2.276735
1716121340.699696,883.437684,308.807162,2.258247
1716121340.899729,883.228951,308.991454,2.218069
1716121341.099720,883.028638,309.290638,2.192680
1716121341.299744,882.835490,309.567854,2.159527
1716121341.499783,882.650710,309.917027,2.130864
1716121341.699815,882.442962,310.238185,2.088611
1716121341.899682,882.243581,310.695955,2.064852
1716121342.099516,882.064222,311.120025,2.019395
1716121342.299474,881.914334,311.505616,1.993765
1716121342.499486,881.771243,311.868650,1.950870
1716121342.699552,881.639867,312.262844,1.927763
1716121342.799580,881.583799,312.446953,1.900981
1716121342.999630,881.478054,312.832013,1.866265
1716121343.199719,881.373119,313.220917,1.845193
1716121343.399750,881.278353,313.620470,1.815028
1716121343.599717,881.212826,314.014062,1.796548
1716121343.799704,881.136024,314.383148,1.755363
1716121343.999688,881.093009,314.785805,1.733656
1716121344.199704,881.055184,315.194487,1.705821
1716121344.399698,881.037117,315.587161,1.675213
1716121344.599680,881.003076,316.000498,1.662854
1716121344.799712,881.029724,316.284723,1.630938
1716121344.899731,880.999611,316.504358,1.623104
1716121345.099750,881.043444,316.933028,1.601345
1716121345.299761,881.079386,317.253300,1.579954
1716121345.499738,881.012593,317.721203,1.576887
1716121345.699682,881.097390,318.046240,1.543338
1716121345.899645,881.106695,318.464622,1.538892
1716121346.099688,881.112680,318.881434,1.516311
1716121346.299713,880.893024,319.238882,1.508634
1716121346.499705,880.921910,319.708046,1.491213
1716121346.699654,880.950359,320.017681,1.484350
1716121346.899658,881.055534,320.347132,1.454723
1716121346.999666,881.018161,320.462638,1.464078
1716121347.199685,881.080783,320.790009,1.453072
1716121347.399697,881.138517,321.060208,1.440913
1716121347.599726,881.188458,321.329945,1.424291
1716121347.799769,881.265627,321.610336,1.422929
1716121347.999788,881.279442,321.881346,1.407893
1716121348.199759,881.353527,322.192940,1.398596
1716121348.399714,881.440155,322.471581,1.381134
1716121348.599690,881.455960,322.707633,1.397321
1716121348.799695,881.514309,322.987244,1.392827
1716121348.999674,881.589019,323.304678,1.393413
1716121349.099655,881.629704,323.458892,1.379576
1716121349.299668,881.620337,323.749357,1.373677
1716121349.499713,881.759521,324.089586,1.366269
1716121349.699744,881.850399,324.350239,1.353325
1716121349.899721,881.978098,324.696127,1.350381
1716121350.099695,882.072793,325.010436,1.340601
1716121350.299643,882.180095,325.382663,1.331629
1716121350.499645,882.269269,325.807605,1.328955
1716121350.699672,882.366112,326.102719,1.321844
1716121350.899721,882.400205,326.418522,1.315134
1716121351.099736,882.495268,326.660743,1.311906
1716121351.199722,882.511600,326.723394,1.308873
1716121351.399692,882.508724,326.778705,1.325993
1716121351.599668,882.534304,326.721410,1.308796
1716121351.799690,882.414471,326.709580,1.314231
1716121351.999758,882.376969,326.729133,1.316476
1716121352.199786,882.456603,326.727046,1.314209
1716121352.399737,882.395960,326.739701,1.312841
1716121352.599692,882.410004,326.670348,1.312448
1716121352.799647,882.448993,326.706243,1.307070
1716121352.999614,882.425877,326.714967,1.312144
1716121353.199615,882.497821,326.704198,1.313882
1716121353.299624,882.543991,326.687048,1.302991
1716121353.499647,882.472286,326.712064,1.314295
1716121353.699672,882.474395,326.743931,1.315162
1716121353.899689,882.425516,326.715406,1.319665
1716121354.099669,882.453889,326.729357,1.315426
1716121354.299685,882.424947,326.703101,1.307971
1716121354.499721,882.394996,326.728648,1.321518
1716121354.699735,882.420913,326.721999,1.314902
1716121354.899729,882.390275,326.756224,1.319252
1716121355.099730,882.411055,326.758142,1.312943
1716121355.299739,882.532639,326.705362,1.305592
1716121355.399750,882.527820,326.725818,1.314467
1716121355.599768,882.549409,326.688751,1.304536
1716121355.799748,882.405052,326.746943,1.320012
1716121355.999708,882.420393,326.736145,1.319407
1716121356.199697,882.455488,326.706937,1.312103
1716121356.399735,882.434061,326.705208,1.315350
1716121356.599733,882.430816,326.721225,1.322530
1716121356.799734,882.450742,326.724902,1.314352
1716121356.999752,882.545722,326.705804,1.305645
1716121357.199716,882.549412,326.690437,1.308362
1716121357.399667,882.402393,326.689445,1.311156
1716121357.499657,882.449011,326.688449,1.311806
1716121357.699646,882.426918,326.745267,1.317006
1716121357.899652,882.423574,326.698098,1.317530
1716121358.099698,882.383010,326.719244,1.311380
1716121358.299730,882.511568,326.675817,1.311269
1716121358.499728,882.497075,326.715134,1.319301
1716121358.699715,882.441292,326.646752,1.317572
1716121358.899764,882.517019,326.690120,1.308496
1716121359.099785,882.496724,326.681926,1.311947
1716121359.299739,882.429702,326.697400,1.312550
1716121359.499682,882.422416,326.686342,1.309509
1716121359.599679,882.427622,326.692013,1.312576
1716121359.799691,882.351070,326.729497,1.318806
1716121359.999695,882.393441,326.747089,1.308672
1716121360.199697,882.500507,326.700085,1.309547
1716121360.399698,882.460576,326.743516,1.315616
1716121360.599706,882.455148,326.744953,1.311216
1716121360.799708,882.530713,326.768618,1.311162
1716121360.999718,882.518262,326.725541,1.311753
1716121361.199734,882.437687,326.702375,1.309022
1716121361.399757,882.441757,326.686769,1.329516
1716121361.599738,882.461345,326.729758,1.315362
1716121361.699708,882.461077,326.722812,1.311799
1716121361.899652,882.420421,326.689411,1.312102
1716121362.099633,882.373453,326.729783,1.317776
1716121362.299655,882.406224,326.754174,1.313641
1716121362.499697,882.409649,326.684436,1.310248
1716121362.699720,882.436698,326.732058,1.310014
1716121362.899716,882.470987,326.683511,1.306111
1716121363.099770,882.427324,326.717143,1.314329
1716121363.299779,882.425287,326.816614,1.312745
1716121363.499711,882.488524,326.814563,1.312504
1716121363.699646,882.458581,326.852302,1.312721
1716121363.799639,882.578327,326.861295,1.303782
1716121363.999647,882.635441,327.024786,1.303743
1716121364.199673,882.623118,327.191094,1.316414
1716121364.399693,882.611920,327.332051,1.305006
1716121364.599722,882.652491,327.541996,1.301265
1716121364.799732,882.791230,327.745437,1.287152
1716121364.999735,882.768902,328.064160,1.303711
1716121365.199710,882.884104,328.316586,1.287566
1716121365.399708,882.915003,328.754605,1.289033
1716121365.599699,883.014034,328.928025,1.285715
1716121365.799690,883.214778,329.389200,1.285571
1716121365.899684,883.194117,329.559558,1.278724
1716121366.099674,883.417122,329.920071,1.262821
1716121366.299690,883.397248,330.316964,1.284995
1716121366.499734,883.509631,330.718501,1.260659
1716121366.699775,883.591696,331.155605,1.271017
1716121367.099734,883.874702,332.034314,1.278484
1716121367.299680,884.050183,332.333108,1.232908
1716121367.499671,884.399215,332.650802,1.253560
1716121367.699664,884.427142,333.365837,1.267271
1716121367.899632,884.885834,333.769547,1.241165
1716121367.999612,884.898947,333.987462,1.253152
1716121368.199626,884.960769,334.317759,1.246736
1716121368.399640,885.188983,335.022604,1.250691
1716121368.599676,885.372649,335.335605,1.252663
1716121368.799699,885.591876,335.646392,1.244521
1716121368.999706,885.652072,336.249192,1.247903
1716121369.199709,885.767656,336.753489,1.248985
1716121369.399742,885.917374,337.384983,1.253176
1716121369.599773,886.148829,337.803621,1.241197
1716121369.799752,886.307227,338.254387,1.243172
1716121369.999700,886.394524,338.740411,1.250677
1716121370.099704,886.473636,338.964376,1.251081
1716121370.299696,886.621460,339.450190,1.247844
1716121370.499699,886.750666,339.937850,1.254357
1716121370.699679,886.953785,340.403544,1.256251
1716121370.899721,887.237670,340.856076,1.254830
1716121371.099760,887.375050,341.312515,1.256571
1716121371.299735,887.540066,341.807169,1.267793
1716121371.499765,887.863449,342.379378,1.275305
1716121371.699772,887.922585,342.865416,1.274152
1716121371.899716,888.078630,343.376220,1.280363
1716121372.099688,888.252657,343.808893,1.285569
1716121372.199684,888.230870,344.049003,1.289224
1716121372.399679,888.359146,344.518328,1.290476
1716121372.599664,888.479685,344.987444,1.302618
1716121372.799668,889.072204,345.456907,1.310035
1716121372.999675,889.115599,345.908322,1.310343
1716121373.199647,889.225614,346.406714,1.326920
1716121373.399682,889.326917,346.845969,1.327592
1716121373.599752,889.447790,347.296792,1.330307
1716121373.799777,889.550664,347.720129,1.331758
1716121373.999767,889.690127,348.187158,1.351757
1716121374.199749,889.775923,348.618687,1.357365
1716121374.299731,889.795681,348.822570,1.360579
1716121375.099719,890.222177,350.544884,1.397144
1716121375.299749,890.279959,350.965527,1.410121
1716121375.499760,890.376106,351.444727,1.418121
1716121375.699726,890.546999,351.816095,1.430757
1716121375.899679,890.628306,352.259965,1.443809
1716121376.099682,890.664399,352.639608,1.456016
1716121376.299700,890.747434,353.079428,1.466843
1716121376.399721,890.646051,353.259006,1.462591
1716121376.599705,890.777428,353.506184,1.485150
1716121376.799724,890.833690,353.902874,1.536748
1716121376.999757,890.730527,354.635475,1.507938
1716121377.199723,890.752374,355.068906,1.512170
1716121377.399712,890.789650,355.392563,1.528750
1716121377.599687,890.933524,355.811211,1.543844
1716121377.799679,890.801363,356.213391,1.550059
1716121377.999693,890.883469,356.607515,1.566143
1716121378.399710,890.978504,357.487140,1.580180
1716121378.499724,890.826891,357.778594,1.583396
1716121378.699777,890.874433,358.271674,1.591856
1716121378.899790,890.965235,358.786034,1.603048
1716121379.099725,890.916264,359.312644,1.598465
1716121379.299677,890.939139,359.870551,1.606221
1716121379.499659,890.928966,360.352156,1.603774
1716121379.699664,890.901114,361.032972,1.601050
1716121379.899697,890.894336,361.664932,1.599428
1716121380.099659,890.897606,362.321110,1.599470
1716121380.499681,890.878817,363.404494,1.568353
1716121380.599688,890.872874,363.566119,1.586300
1716121380.799681,890.859733,364.217265,1.589225
1716121381.199692,890.816084,365.700293,1.586699
1716121381.399721,890.818579,366.758571,1.581121
1716121381.599748,890.829280,367.487682,1.591201
1716121381.799745,890.827538,368.200481,1.595467
1716121381.999697,890.785156,368.852239,1.591394
1716121382.199682,890.812449,369.636807,1.592882
1716121382.399678,890.816916,370.294719,1.594717
1716121382.599666,890.816891,370.949897,1.589851
1716121382.699669,890.806203,371.239828,1.595015
1716121382.899685,890.794594,371.885611,1.591312
1716121383.099731,890.784558,372.527349,1.594066
1716121383.299754,890.791159,373.084429,1.597584
1716121383.499719,890.789195,373.443745,1.596420
1716121383.699685,890.782616,373.933579,1.589314
1716121383.899700,890.769610,374.383660,1.587108
1716121384.099683,890.812240,374.838355,1.589849
1716121384.299674,890.806515,375.246151,1.580318
1716121384.499690,890.788176,375.701866,1.587971
1716121384.699716,890.743851,376.359352,1.590329
1716121384.799713,890.730560,376.656294,1.586675
1716121384.999766,890.704183,377.281493,1.585637
1716121385.199773,890.632050,377.958138,1.563762
1716121385.399736,890.521094,378.689194,1.567662
1716121385.599686,890.478306,379.481321,1.571354
1716121385.799665,890.588764,380.212786,1.586395
1716121385.999649,890.614612,381.076773,1.583285
1716121386.199605,890.640480,381.976139,1.586951
1716121386.399598,890.643689,382.842351,1.587926
1716121386.599640,890.620136,383.694503,1.588943
1716121386.799702,890.603818,384.794553,1.600822
1716121386.899710,890.633100,385.179093,1.592791
1716121387.099740,890.634412,386.003452,1.599800
1716121387.299751,890.655709,386.934120,1.580899
1716121387.499752,890.520617,387.901832,1.589821
1716121387.699724,890.547660,388.671561,1.594009
1716121387.899701,890.616572,389.523609,1.583657
1716121388.099700,890.623990,390.440529,1.583464
1716121388.299712,890.575041,391.191590,1.588313
1716121388.499722,890.587085,391.918808,1.601028
1716121388.699715,890.558548,392.683372,1.595655
1716121388.899697,890.456707,393.410699,1.595474
1716121388.999675,890.505710,393.711295,1.586790
1716121389.199678,890.504128,394.299101,1.586057
1716121389.399697,890.509933,394.927702,1.590412
1716121389.599708,890.465252,395.394068,1.587881
1716121389.799719,890.451624,395.883855,1.604576
1716121389.999722,890.480513,396.294189,1.593575
1716121390.199779,890.504208,396.747053,1.584697
1716121390.399774,890.489444,397.101651,1.587882
1716121390.599724,890.485839,397.444373,1.589470
1716121390.799706,890.459781,397.804365,1.588119
1716121390.999686,890.386299,398.034140,1.587486
1716121391.099680,890.418956,398.072265,1.588551
1716121391.299676,890.416377,398.289897,1.588441
1716121391.499668,890.367355,398.415908,1.590928
1716121391.699678,890.401594,398.687302,1.596272
1716121391.899702,890.398173,398.804558,1.581769
1716121392.099705,890.392350,399.009122,1.593261
1716121392.299728,890.504956,399.152244,1.597545
1716121392.499744,890.502246,399.276665,1.584212
1716121392.699744,890.497580,399.424851,1.586675
1716121411.799705,891.058767,453.078490,1.555441
1716121411.999733,890.989173,453.258432,1.600012
1716121412.099750,891.011246,453.377778,1.565982
1716121412.299742,891.012348,453.536049,1.597140
1716121412.499714,890.939092,453.739721,1.550790
1716121412.699724,890.774896,453.902776,1.589926
1716121412.899756,890.771646,454.080811,1.595897
1716121413.099753,890.909073,454.260721,1.591398
1716121413.299707,890.990841,454.454719,1.597339
1716121413.499656,890.960002,454.660280,1.604140
1716121413.699660,890.978185,454.894500,1.593022
1716121413.899636,890.972103,455.068486,1.596788
1716121414.099658,890.923174,455.236735,1.582253
1716121414.199694,890.897178,455.324164,1.583510
1716121414.399722,890.863667,455.512559,1.579653
1716121414.599740,890.920178,455.675092,1.594077
1716121414.799765,890.917596,455.864574,1.585981
1716121414.999748,890.884571,456.036549,1.584618
1716121415.199686,890.947254,456.217214,1.590488
1716121415.399675,890.834755,456.385522,1.587926
1716121415.599718,890.890324,456.538815,1.597123
1716121415.799725,890.889376,456.645694,1.585189
1716121415.999698,890.897522,456.767678,1.590625
1716121416.199717,890.902780,456.888828,1.570924
1716121416.299720,890.983915,456.927360,1.601382
1716121416.499694,890.862393,457.019705,1.596397
1716121416.699721,890.855586,457.112971,1.595496
1716121416.899746,890.820469,457.201477,1.612370
1716121417.099725,890.819470,457.298411,1.579326
1716121417.299722,890.854985,457.418553,1.591790
1716121417.499733,890.881353,457.548643,1.586191
1716121417.699751,890.750898,457.694673,1.602962
1716121417.899720,890.886354,457.832404,1.590071
1716121418.099704,890.814536,457.958007,1.588681
1716121418.299696,890.815482,458.107438,1.582483
1716121418.399676,890.785026,458.171036,1.585241
1716121418.599657,890.850243,458.286105,1.590055
1716121418.799660,890.942204,458.431699,1.568278
1716121418.999671,890.940884,458.551113,1.583541
1716121419.199711,890.895722,458.665851,1.566406
1716121419.399749,890.814503,458.792534,1.586915
1716121419.599727,890.890598,458.895724,1.590194
1716121419.799712,890.895365,459.015187,1.595624
1716121419.999740,890.960160,459.139989,1.590637
1716121420.199760,890.970105,459.248263,1.599130
1716121420.399747,890.898988,459.331848,1.585271
1716121420.499728,890.881675,459.390121,1.604942
1716121420.699702,890.909962,459.439444,1.587918
1716121420.899709,890.887942,459.509061,1.585668
1716121421.099714,890.987341,459.549799,1.598933
1716121421.299720,890.963281,459.616179,1.564830
1716121421.499754,890.962652,459.645489,1.581168
1716121421.699767,890.812959,459.683495,1.583332
1716121421.899758,890.928925,459.735381,1.591598
1716121422.099718,890.905243,459.761933,1.565515
1716121422.299673,890.919522,459.815353,1.562176
1716121422.499675,890.919428,459.827688,1.577664
1716121422.599676,890.919143,459.859708,1.594908
1716121422.799696,890.932630,459.887128,1.590297
1716121422.999691,891.027101,459.940494,1.596366
1716121423.199714,890.941267,459.966418,1.585275
1716121423.399745,890.956020,459.988157,1.595863
1716121423.599751,890.927033,460.039548,1.587589
1716121423.799749,890.925579,460.099393,1.592830
1716121423.999733,890.925570,460.175200,1.569512
