stamp,container_pose_x,container_pose_y,container_pose_z,container_pose_roll,container_pose_pitch,container_pose_yaw,container_updated_pose_x,container_updated_pose_y,container_updated_pose_z,container_updated_pose_roll,container_updated_pose_pitch,container_updated_pose_yaw,qc_match_updated_k_x,qc_match_updated_k_y,b_outlier,time_length
1716205510.799699,1614.944489,521.541383,-0.007840,0.033772,0.007877,-0.645855,1614.972699,521.539103,-0.007924,0.033743,0.007909,-0.646801,0.150000,0.150000,0,0.048981
1716205510.999637,1615.233508,521.300834,-0.009859,0.032372,0.008121,-0.679903,1615.267525,521.268603,-0.010028,0.032311,0.008184,-0.681863,0.150000,0.150000,0,0.049439
1716205511.199596,1615.515368,521.047911,-0.011006,0.030736,0.007619,-0.711830,1615.546971,521.028426,-0.011230,0.030654,0.007702,-0.714525,0.150000,0.150000,0,0.047963
1716205511.399612,1615.794001,520.822638,-0.017786,0.025180,0.007788,-0.743783,1615.813470,520.789970,-0.017920,0.025124,0.007833,-0.745580,0.150000,0.150000,0,0.042374
1716205511.599688,1616.040533,520.587198,-0.018355,0.024378,0.007547,-0.774079,1616.066731,520.548901,-0.018532,0.024304,0.007606,-0.776496,0.150000,0.150000,0,0.046379
1716205511.799736,1616.245365,520.322533,-0.018806,0.021715,0.005810,-0.803865,1616.301002,520.302900,-0.019004,0.021630,0.005873,-0.806813,0.150000,0.150000,0,0.049710
1716205511.899761,1616.342755,520.153717,-0.021285,0.020489,0.006486,-0.818067,1616.403015,520.176536,-0.021546,0.020372,0.006567,-0.822014,0.150000,0.150000,0,0.046973
1716205512.099786,1616.528964,519.910646,-0.020218,0.020619,0.005892,-0.847957,1616.610371,519.922246,-0.020507,0.020492,0.005982,-0.852359,0.150000,0.150000,0,0.042977
1716205512.299715,1616.752842,519.717073,-0.020019,0.021098,0.006128,-0.878077,1616.807371,519.677872,-0.020279,0.020984,0.006210,-0.881994,0.150000,0.150000,0,0.045619
1716205512.499653,1616.972905,519.443590,-0.017854,0.022925,0.006113,-0.908327,1617.008056,519.414673,-0.018098,0.022822,0.006194,-0.911852,0.150000,0.150000,0,0.042105
1716205512.699641,1617.164004,519.142232,-0.013325,0.024959,0.004721,-0.940982,1617.215068,519.122889,-0.013565,0.024865,0.004805,-0.944365,0.150000,0.150000,0,0.044957
1716205512.899640,1617.385572,518.812148,-0.017658,0.017072,0.001523,-0.975614,1617.438834,518.788578,-0.017859,0.016982,0.001585,-0.979263,0.150000,0.150000,0,0.046347
1716205513.099688,1617.623862,518.451374,-0.021683,0.016450,0.003665,-1.015208,1617.665288,518.427290,-0.021793,0.016398,0.003697,-1.017154,0.150000,0.150000,0,0.043798
1716205513.299717,1617.846634,518.086235,-0.005858,0.028719,0.002735,-1.056950,1617.881075,518.049393,-0.005954,0.028686,0.002772,-1.058248,0.150000,0.150000,0,0.044726
1716205513.499645,1618.075334,517.662160,-0.009026,0.023561,0.000861,-1.094071,1618.081100,517.656362,-0.009254,0.023476,0.000944,-1.097614,0.150000,0.150000,0,0.045146
1716205513.699676,1618.280739,517.280160,-0.021505,0.014198,0.001833,-1.132172,1618.267065,517.264467,-0.021625,0.014140,0.001866,-1.134520,0.150000,0.150000,0,0.046389
1716205513.899776,1618.428263,516.919650,-0.005379,0.026132,0.000451,-1.172072,1618.434076,516.877401,-0.005450,0.026108,0.000478,-1.173120,0.150000,0.150000,0,0.052753
1716205513.999751,1618.514086,516.714382,0.001162,0.030159,-0.000729,-1.189257,1618.514893,516.676083,0.000939,0.030090,-0.000637,-1.192339,0.150000,0.150000,0,0.047025
1716205514.199662,1618.636052,516.302164,-0.004813,0.025173,-0.000648,-1.224405,1618.659314,516.276100,-0.004998,0.025110,-0.000576,-1.227259,0.150000,0.150000,0,0.050099
1716205514.399662,1618.799839,515.867534,-0.001654,0.024730,-0.003039,-1.259733,1618.793522,515.878159,-0.001830,0.024673,-0.002968,-1.262600,0.150000,0.150000,0,0.050572
1716205514.599634,1618.895257,515.484923,-0.000614,0.025735,-0.002948,-1.294348,1618.906543,515.476671,-0.000804,0.025674,-0.002871,-1.297355,0.150000,0.150000,0,0.046806
1716205514.799611,1618.995653,515.097786,-0.009515,0.019264,-0.002098,-1.326246,1619.005348,515.075295,-0.009728,0.019181,-0.002022,-1.330179,0.150000,0.150000,0,0.048802
1716205514.999651,1619.080998,514.704820,-0.006650,0.019377,-0.003874,-1.355828,1619.089200,514.678081,-0.006866,0.019298,-0.003794,-1.359961,0.150000,0.150000,0,0.042394
1716205515.199729,1619.138310,514.302186,-0.003133,0.022686,-0.003636,-1.382881,1619.156976,514.280050,-0.003403,0.022595,-0.003530,-1.387578,0.150000,0.150000,0,0.043858
1716205515.399769,1619.130568,513.907192,-0.001722,0.024081,-0.003490,-1.408071,1619.204714,513.882516,-0.002050,0.023974,-0.003358,-1.413550,0.150000,0.150000,0,0.040791
1716205515.599756,1619.311370,513.505184,-0.004195,0.020795,-0.004388,-1.433156,1619.276706,513.481360,-0.004489,0.020693,-0.004274,-1.438627,0.150000,0.150000,0,0.044322
1716205515.799706,1619.323741,513.071753,-0.006964,0.019420,-0.003637,-1.454992,1619.318379,513.078653,-0.007295,0.019298,-0.003515,-1.461280,0.150000,0.150000,0,0.043739
1716205515.999629,1619.378860,512.726306,-0.008368,0.019950,-0.002320,-1.474082,1619.355126,512.681709,-0.008764,0.019800,-0.002177,-1.481289,0.150000,0.150000,0,0.038319
1716205516.099610,1619.404680,512.539644,-0.005159,0.021802,-0.002994,-1.482960,1619.373532,512.494371,-0.005568,0.021658,-0.002838,-1.490140,0.150000,0.150000,0,0.039714
1716205516.299604,1619.417479,512.121708,-0.005798,0.021912,-0.002495,-1.498679,1619.403959,512.096296,-0.006245,0.021752,-0.002325,-1.506427,0.150000,0.150000,0,0.041823
1716205516.499614,1619.431498,511.736720,-0.012903,0.018419,-0.000540,-1.513779,1619.429777,511.699197,-0.013326,0.018245,-0.000398,-1.521516,0.150000,0.150000,0,0.042655
1716205516.699662,1619.457081,511.365495,-0.009319,0.021446,-0.000561,-1.525869,1619.449275,511.306407,-0.009805,0.021262,-0.000386,-1.534079,0.150000,0.150000,0,0.041647
1716205516.899717,1619.092866,510.974023,-0.004969,0.025863,-0.000021,-1.537277,1619.408749,510.909826,-0.005485,0.025684,0.000179,-1.545011,0.150000,0.150000,0,0.041440
1716205517.099717,1619.446138,510.520794,-0.008301,0.022258,-0.000604,-1.546079,1619.425880,510.493799,-0.008822,0.022064,-0.000413,-1.554692,0.150000,0.150000,0,0.041037
1716205517.299714,1619.474745,510.088622,-0.006833,0.023877,-0.000324,-1.553673,1619.443750,510.055161,-0.007396,0.023674,-0.000112,-1.562569,0.150000,0.150000,0,0.040117
1716205517.499712,1619.157817,509.669161,-0.012917,0.023569,0.003396,-1.559693,1619.408504,509.598904,-0.013497,0.023340,0.003598,-1.568324,0.150000,0.150000,0,0.039299
1716205517.699744,1619.526386,509.129623,-0.008981,0.024301,0.001395,-1.562185,1619.430580,509.093789,-0.009633,0.024058,0.001635,-1.572081,0.150000,0.150000,0,0.037830
1716205517.899732,1619.538284,508.604451,-0.009640,0.022689,0.000595,-1.564804,1619.450618,508.580003,-0.010239,0.022462,0.000812,-1.574395,0.150000,0.150000,0,0.042518
1716205518.099682,1619.568285,508.087486,-0.007007,0.025147,0.000758,-1.564726,1619.473015,508.061087,-0.007718,0.024892,0.001025,-1.575407,0.150000,0.150000,0,0.050740
1716205518.199660,1619.578022,507.831819,-0.005536,0.025480,0.000056,-1.564908,1619.490704,507.785280,-0.006221,0.025241,0.000319,-1.575251,0.150000,0.150000,0,0.042238
1716205518.399670,1619.584534,507.256443,-0.008701,0.022833,0.000095,-1.563646,1619.510809,507.225889,-0.009367,0.022585,0.000338,-1.574351,0.150000,0.150000,0,0.043462
1716205518.599694,1619.571276,506.680399,-0.008073,0.023251,0.000005,-1.562966,1619.527162,506.642921,-0.008708,0.023017,0.000240,-1.573099,0.150000,0.150000,0,0.041624
1716205518.799752,1619.550311,506.077441,-0.006026,0.023776,-0.000925,-1.562061,1619.537595,506.031051,-0.006657,0.023552,-0.000686,-1.572162,0.150000,0.150000,0,0.045469
1716205518.999770,1619.545757,505.454613,-0.009293,0.022080,-0.000094,-1.562236,1619.544626,505.402375,-0.009877,0.021860,0.000117,-1.571836,0.150000,0.150000,0,0.037769
1716205519.199739,1619.561423,504.784604,-0.009294,0.022151,-0.000040,-1.562036,1619.553335,504.741578,-0.009866,0.021935,0.000167,-1.571416,0.150000,0.150000,0,0.036754
1716205519.399710,1619.526166,504.091256,-0.009088,0.022524,0.000111,-1.561462,1619.553758,504.051381,-0.009675,0.022304,0.000324,-1.570974,0.150000,0.150000,0,0.041056
1716205519.599697,1619.472520,503.354647,-0.007606,0.023664,0.000016,-1.561017,1619.539335,503.328460,-0.008197,0.023448,0.000236,-1.570355,0.150000,0.150000,0,0.031554
1716205520.699733,1619.500285,498.867493,-0.009224,0.023673,0.001075,-1.560586,1619.580818,498.892210,-0.009731,0.023484,0.001260,-1.568426,0.150000,0.150000,0,0.040178
1716205520.899714,1619.540337,497.956501,-0.011201,0.021769,0.000908,-1.559358,1619.584018,498.010959,-0.011720,0.021567,0.001091,-1.567799,0.150000,0.150000,0,0.037826
1716205521.099700,1619.501885,497.115674,-0.009623,0.022679,0.000576,-1.560333,1619.575875,497.141857,-0.010081,0.022506,0.000742,-1.567657,0.150000,0.150000,0,0.038072
1716205521.499716,1619.552654,495.513786,-0.007434,0.023527,-0.000200,-1.559650,1619.582988,495.441481,-0.007932,0.023346,-0.000014,-1.567571,0.150000,0.150000,0,0.033436
1716205521.699730,1619.569961,494.646738,-0.006467,0.024456,-0.000120,-1.559928,1619.585149,494.591275,-0.006969,0.024277,0.000070,-1.567713,0.150000,0.150000,0,0.034312
1716205521.899739,1619.636928,493.889911,-0.006548,0.025535,0.000756,-1.559986,1619.598097,493.759738,-0.007090,0.025343,0.000961,-1.568058,0.150000,0.150000,0,0.035539
1716205522.099736,1619.687818,493.049883,-0.006723,0.024020,-0.000286,-1.559529,1619.615318,492.926268,-0.007243,0.023834,-0.000090,-1.567719,0.150000,0.150000,0,0.034568
1716205522.299743,1619.654170,492.228353,-0.009136,0.023943,0.001224,-1.559300,1619.626030,492.104444,-0.009658,0.023749,0.001415,-1.567298,0.150000,0.150000,0,0.033737
1716205522.399738,1619.625918,491.736043,-0.005824,0.025806,0.000492,-1.558548,1619.626672,491.682332,-0.006387,0.025609,0.000707,-1.566914,0.150000,0.150000,0,0.033210
1716205522.599709,1619.703492,490.934856,-0.010558,0.022780,0.001261,-1.558016,1619.639319,490.868001,-0.011083,0.022579,0.001449,-1.566279,0.150000,0.150000,0,0.031461
1716205522.799697,1619.667091,490.137255,-0.009231,0.024008,0.001335,-1.558207,1619.644050,490.067984,-0.009767,0.023808,0.001531,-1.566395,0.150000,0.150000,0,0.032124
1716205522.999670,1619.702422,489.327474,-0.008550,0.024541,0.001299,-1.558583,1619.652467,489.275907,-0.009073,0.024348,0.001492,-1.566482,0.150000,0.150000,0,0.034580
1716205523.199675,1619.707827,488.535443,-0.011070,0.023184,0.001902,-1.558323,1619.660770,488.492414,-0.011600,0.022980,0.002091,-1.566509,0.150000,0.150000,0,0.031932
1716205523.399746,1619.656066,487.722039,-0.009251,0.025238,0.002286,-1.558279,1619.660605,487.710662,-0.009791,0.025038,0.002484,-1.566164,0.150000,0.150000,0,0.035095
1716205523.599769,1619.562783,486.921100,-0.009616,0.025118,0.002432,-1.558121,1619.645958,486.927344,-0.010122,0.024930,0.002617,-1.565524,0.150000,0.150000,0,0.032583
1716205523.799738,1619.599131,486.093722,-0.006014,0.026430,0.001091,-1.557666,1619.640623,486.138588,-0.006501,0.026259,0.001277,-1.564732,0.150000,0.150000,0,0.032089
1716205523.999722,1619.489239,485.303824,-0.007049,0.026803,0.002048,-1.557983,1619.619555,485.347321,-0.007527,0.026633,0.002229,-1.564758,0.150000,0.150000,0,0.033732
1716205524.199694,1619.575395,484.501190,-0.005146,0.026672,0.000711,-1.557249,1619.614153,484.559356,-0.005642,0.026501,0.000903,-1.564456,0.150000,0.150000,0,0.033909
1716205524.399693,1619.689567,483.723986,-0.002922,0.029009,0.001048,-1.557162,1619.627033,483.778351,-0.003460,0.028831,0.001262,-1.564552,0.150000,0.150000,0,0.033434
1716205524.499685,1619.691769,483.318368,-0.003698,0.027919,0.000721,-1.557034,1619.636343,483.393954,-0.004231,0.027740,0.000931,-1.564576,0.150000,0.150000,0,0.033366
1716205524.699667,1619.685269,482.563007,-0.003291,0.027921,0.000459,-1.556904,1619.644851,482.614549,-0.003808,0.027749,0.000663,-1.564239,0.150000,0.150000,0,0.032316
1716205524.899682,1619.729014,481.804251,-0.002640,0.028192,0.000241,-1.556329,1619.658957,481.842897,-0.003168,0.028017,0.000452,-1.563806,0.150000,0.150000,0,0.033432
1716205525.099742,1619.709252,481.031694,-0.001851,0.028055,-0.000375,-1.556040,1619.668371,481.072265,-0.002352,0.027892,-0.000174,-1.563224,0.150000,0.150000,0,0.031188
1716205525.299755,1619.750696,480.235453,-0.001336,0.027417,-0.001196,-1.555872,1619.683175,480.298600,-0.001831,0.027257,-0.000996,-1.563182,0.150000,0.150000,0,0.036453
1716205525.499697,1619.673457,479.492412,-0.003182,0.026150,-0.000963,-1.556663,1619.684870,479.551814,-0.003637,0.025998,-0.000783,-1.563544,0.150000,0.150000,0,0.031862
1716205525.699674,1619.649352,478.796393,-0.003804,0.025997,-0.000675,-1.557607,1619.680717,478.843245,-0.004260,0.025843,-0.000497,-1.564487,0.150000,0.150000,0,0.036486
1716205525.899688,1619.626025,478.150362,0.000284,0.027365,-0.002289,-1.558319,1619.670851,478.178695,-0.000179,0.027220,-0.002099,-1.565297,0.150000,0.150000,0,0.036971
1716205526.099686,1619.613712,477.507444,-0.002397,0.025678,-0.001833,-1.559098,1619.660754,477.550641,-0.002837,0.025533,-0.001658,-1.565934,0.150000,0.150000,0,0.039671
1716205526.299689,1619.631223,476.986475,-0.003195,0.025766,-0.001248,-1.559629,1619.653787,476.975064,-0.003637,0.025618,-0.001073,-1.566425,0.150000,0.150000,0,0.042905
1716205526.499704,1619.610252,476.415250,0.001768,0.028075,-0.002713,-1.559405,1619.644545,476.435235,0.001312,0.027936,-0.002522,-1.566207,0.150000,0.150000,0,0.038563
1716205526.599736,1619.637067,476.168356,-0.001016,0.026636,-0.002000,-1.559509,1619.641569,476.170009,-0.001467,0.026492,-0.001817,-1.566381,0.150000,0.150000,0,0.038954
1716205526.799767,1619.602637,475.661069,0.003130,0.028278,-0.003442,-1.559467,1619.633653,475.687866,0.002635,0.028132,-0.003232,-1.566917,0.150000,0.150000,0,0.038283
1716205526.999759,1619.631934,475.248279,0.000072,0.026645,-0.002700,-1.559321,1619.631017,475.257435,-0.000420,0.026490,-0.002498,-1.566918,0.150000,0.150000,0,0.038230
1716205527.199726,1619.565206,474.824380,-0.001136,0.025898,-0.002485,-1.560949,1619.619182,474.861736,-0.001542,0.025767,-0.002321,-1.567292,0.150000,0.150000,0,0.037328
1716205527.399701,1619.553554,474.518340,-0.000140,0.026190,-0.002909,-1.560917,1619.606900,474.514439,-0.000565,0.026056,-0.002735,-1.567574,0.150000,0.150000,0,0.038204
1716205527.599704,1619.503076,474.140491,0.001224,0.027057,-0.003135,-1.561163,1619.589842,474.192491,0.000793,0.026925,-0.002956,-1.567795,0.150000,0.150000,0,0.039177
1716205527.799678,1619.421261,473.889163,-0.000836,0.025925,-0.002659,-1.561566,1619.563879,473.918877,-0.001226,0.025800,-0.002501,-1.567690,0.150000,0.150000,0,0.036441
1716205527.999671,1619.444958,473.676899,0.000216,0.026498,-0.002906,-1.561418,1619.545155,473.680282,-0.000191,0.026370,-0.002739,-1.567748,0.150000,0.150000,0,0.041834
1716205528.199723,1619.468175,473.460352,0.000936,0.026727,-0.003199,-1.561227,1619.532195,473.454181,0.000509,0.026596,-0.003022,-1.567854,0.150000,0.150000,0,0.035273
1716205528.399741,1619.529386,473.153392,0.001457,0.027231,-0.003154,-1.561394,1619.530287,473.217099,0.001030,0.027101,-0.002976,-1.567933,0.150000,0.150000,0,0.037929
1716205528.599757,1619.482781,472.957067,0.000785,0.026929,-0.002947,-1.561420,1619.522051,472.989879,0.000360,0.026797,-0.002771,-1.567960,0.150000,0.150000,0,0.033925
1716205528.699750,1619.475449,472.852844,0.000459,0.026553,-0.003022,-1.561661,1619.513724,472.880766,0.000054,0.026427,-0.002855,-1.567954,0.150000,0.150000,0,0.033983
1716205528.899738,1619.451115,472.636888,0.000689,0.026905,-0.002903,-1.561747,1619.502995,472.662916,0.000290,0.026781,-0.002738,-1.567892,0.150000,0.150000,0,0.035798
1716205529.099723,1619.461879,472.418485,0.000423,0.026620,-0.002947,-1.561953,1619.496162,472.446674,0.000036,0.026500,-0.002788,-1.567960,0.150000,0.150000,0,0.032314
1716205529.299717,1619.494452,472.245803,0.000024,0.026166,-0.003034,-1.561796,1619.495149,472.243146,-0.000379,0.026040,-0.002869,-1.568124,0.150000,0.150000,0,0.040789
1716205529.499705,1619.461965,472.025902,0.000845,0.026652,-0.003198,-1.562080,1619.489073,472.026300,0.000447,0.026529,-0.003033,-1.568290,0.150000,0.150000,0,0.036111
1716205529.699713,1619.529538,471.748979,0.000105,0.025973,-0.003234,-1.562039,1619.494646,471.775220,-0.000302,0.025845,-0.003067,-1.568480,0.150000,0.150000,0,0.032356
1716205529.899728,1619.516845,471.451029,0.000698,0.026265,-0.003397,-1.562097,1619.496552,471.478861,0.000292,0.026139,-0.003229,-1.568496,0.150000,0.150000,0,0.038170
1716205530.099752,1619.593228,470.972592,0.000653,0.026449,-0.003228,-1.562418,1619.509085,471.117816,0.000272,0.026330,-0.003070,-1.568381,0.150000,0.150000,0,0.032232
1716205530.299725,1619.646447,470.692932,0.000093,0.025846,-0.003323,-1.562091,1619.528592,470.734701,-0.000273,0.025731,-0.003173,-1.567914,0.150000,0.150000,0,0.034042
1716205530.499722,1619.566156,470.284102,0.000392,0.026009,-0.003393,-1.561584,1619.533557,470.315741,0.000020,0.025893,-0.003240,-1.567481,0.150000,0.150000,0,0.032305
1716205530.699743,1619.603999,469.858693,-0.000048,0.025485,-0.003507,-1.561030,1619.543539,469.859446,-0.000415,0.025369,-0.003357,-1.566942,0.150000,0.150000,0,0.032772
1716205530.799734,1619.601707,469.688475,-0.000531,0.024820,-0.003700,-1.560699,1619.551905,469.617400,-0.000894,0.024704,-0.003553,-1.566668,0.150000,0.150000,0,0.037742
1716205530.999697,1619.692619,469.159401,-0.001113,0.024794,-0.003342,-1.560997,1619.575836,469.106319,-0.001470,0.024679,-0.003197,-1.566830,0.150000,0.150000,0,0.033499
1716205531.199690,1619.661063,468.622101,-0.001666,0.024153,-0.003471,-1.561685,1619.592370,468.556307,-0.002010,0.024041,-0.003333,-1.567414,0.150000,0.150000,0,0.035337
1716205531.399679,1619.685634,468.038482,-0.000711,0.024885,-0.003534,-1.562477,1619.609313,467.974967,-0.001036,0.024781,-0.003401,-1.567798,0.150000,0.150000,0,0.033048
1716205531.599711,1619.621704,467.431394,-0.001390,0.024192,-0.003620,-1.563552,1619.614171,467.367692,-0.001686,0.024096,-0.003501,-1.568486,0.150000,0.150000,0,0.033797
1716205531.799764,1619.599848,466.786650,-0.000406,0.024176,-0.004273,-1.564389,1619.615763,466.740825,-0.000667,0.024093,-0.004166,-1.568799,0.150000,0.150000,0,0.036301
1716205531.999778,1619.603830,466.119588,0.001043,0.025668,-0.004076,-1.564570,1619.617289,466.085444,0.000767,0.025584,-0.003962,-1.569030,0.150000,0.150000,0,0.034410
1716205532.199728,1619.611071,465.498186,0.000757,0.025104,-0.004320,-1.564113,1619.619813,465.418186,0.000453,0.025010,-0.004195,-1.569129,0.150000,0.150000,0,0.032092
1716205532.399672,1619.619995,464.804140,0.002864,0.026122,-0.004914,-1.563548,1619.625228,464.729514,0.002524,0.026022,-0.004770,-1.569081,0.150000,0.150000,0,0.034611
1716205532.599628,1619.565730,464.077896,0.002961,0.027047,-0.004272,-1.564129,1619.623369,464.018263,0.002661,0.026958,-0.004144,-1.568850,0.150000,0.150000,0,0.037308
1716205532.799616,1619.588967,463.344794,0.002210,0.026718,-0.004034,-1.563504,1619.627469,463.283260,0.001888,0.026621,-0.003898,-1.568599,0.150000,0.150000,0,0.041338
1716205532.899626,1619.633015,462.951980,0.000739,0.024211,-0.004990,-1.563329,1619.632511,462.920361,0.000439,0.024118,-0.004866,-1.568473,0.150000,0.150000,0,0.035977
1716205533.099671,1619.665645,462.200218,0.000057,0.025507,-0.003558,-1.562558,1619.648105,462.148295,-0.000298,0.025395,-0.003413,-1.568272,0.150000,0.150000,0,0.036471
1716205533.299713,1619.653005,461.448148,0.000772,0.025286,-0.004192,-1.560876,1619.658945,461.359301,0.000340,0.025152,-0.004013,-1.567974,0.150000,0.150000,0,0.042255
1716205533.499762,1619.651662,460.565690,-0.002304,0.022766,-0.004114,-1.560060,1619.668020,460.535400,-0.002748,0.022619,-0.003938,-1.567830,0.150000,0.150000,0,0.035276
